Ticket_ID,Ticket_Date,Customer_ID,Department,Agent_Name,Category,Sub_Category,Priority,Status,Resolution_Time_Hours,SLA_Target_Hours,SLA_Status,Customer_Satisfaction,Reopened,Channel,Root_Cause,Month,Year
TKT001626,2024-05-10,CUST02266,IT,Vikram Rao,Software,Update/Upgrade,Low,In Progress,3.88,8,Met,4.3,No,Portal,Network Issue,May 2024,2024
TKT007293,2024-05-10,CUST02477,HR,Nikhil Patil,Access & Permissions,Permission Change,High,In Progress,4.04,8,Met,3.7,Yes,Portal,Network Issue,May 2024,2024
TKT001624,2024-05-10,CUST04096,Operations,Rohan Kapoor,Network,Wi-Fi,Medium,Resolved,10.0,12,Met,3.8,No,Phone,Software Bug,May 2024,2024
TKT039974,2024-05-10,CUST02796,Finance,Pooja Nair,Network,VPN,High,Resolved,8.41,8,Breached,3.5,No,Portal,Configuration Error,May 2024,2024
TKT005380,2024-05-10,CUST00788,Marketing,Nikhil Patil,Software,Application Error,Low,Resolved,1.77,8,Met,3.7,No,Portal,User Error,May 2024,2024
TKT002987,2024-05-10,CUST02051,IT,Nikhil Patil,Software,Installation,Low,In Progress,5.61,8,Met,3.8,No,Phone,Network Issue,May 2024,2024
TKT039448,2024-05-10,CUST03990,Operations,Saurabh Yadav,Application Support,ERP Support,Medium,Resolved,11.35,12,Met,4.5,No,Portal,Software Bug,May 2024,2024
TKT017936,2024-05-11,CUST01893,HR,Riya Kulkarni,Access & Permissions,Role Access,High,Resolved,5.31,8,Met,5.0,No,Phone,Configuration Error,May 2024,2024
TKT029282,2024-05-11,CUST03360,IT,Kavya Reddy,Hardware,Printer,Medium,Resolved,15.67,12,Breached,3.4,No,Email,Hardware Failure,May 2024,2024
TKT039268,2024-05-11,CUST04095,Finance,Saurabh Yadav,Software,Application Error,Low,Resolved,2.32,8,Met,3.6,No,Phone,Network Issue,May 2024,2024
TKT024047,2024-05-11,CUST04896,Finance,Sneha Desai,Software,Application Error,Medium,Resolved,2.59,12,Met,3.9,No,Portal,Network Issue,May 2024,2024
TKT036678,2024-05-11,CUST00347,Others,Anjali Verma,Software,Application Error,Medium,Resolved,2.65,12,Met,4.5,No,Chat,Software Bug,May 2024,2024
TKT038389,2024-05-11,CUST01336,Others,Aditya Jain,Hardware,Laptop/Desktop,High,Open,7.61,8,Met,4.0,No,Portal,User Error,May 2024,2024
TKT043132,2024-05-11,CUST02018,Finance,Riya Kulkarni,Software,Installation,Medium,Open,5.25,12,Met,3.6,No,Phone,Access Issue,May 2024,2024
TKT018571,2024-05-11,CUST03937,HR,Anjali Verma,Software,License Issue,Low,Resolved,1.59,8,Met,4.5,No,Email,Configuration Error,May 2024,2024
TKT011207,2024-05-11,CUST02103,Operations,Rohan Kapoor,Software,License Issue,Medium,Resolved,4.5,12,Met,3.5,No,Chat,Hardware Failure,May 2024,2024
TKT001343,2024-05-11,CUST02880,IT,Aditya Jain,Hardware,Printer,Medium,Resolved,3.48,12,Met,3.8,No,Portal,Hardware Failure,May 2024,2024
TKT023683,2024-05-11,CUST01025,Marketing,Saurabh Yadav,Hardware,Laptop/Desktop,Medium,Resolved,5.12,12,Met,3.9,No,Portal,Hardware Failure,May 2024,2024
TKT042394,2024-05-11,CUST04884,HR,Amit Singh,Software,License Issue,Low,Pending,3.95,8,Met,4.4,No,Portal,Hardware Failure,May 2024,2024
TKT015173,2024-05-11,CUST00512,IT,Riya Kulkarni,Hardware,Peripheral,Medium,In Progress,6.85,12,Met,4.5,No,Portal,Network Issue,May 2024,2024
TKT043298,2024-05-11,CUST01143,IT,Arjun Shah,Hardware,Peripheral,Low,Pending,1.53,8,Met,4.3,No,Phone,Configuration Error,May 2024,2024
TKT044531,2024-05-11,CUST04541,IT,Rohan Kapoor,Software,License Issue,Medium,Resolved,2.69,12,Met,4.8,No,Portal,Software Bug,May 2024,2024
TKT012695,2024-05-11,CUST02096,Sales,Aarav Sharma,Network,Slow Network,Medium,Resolved,5.69,12,Met,3.1,No,Email,Unknown,May 2024,2024
TKT049187,2024-05-11,CUST01117,HR,Amit Singh,Access & Permissions,Permission Change,Low,Resolved,1.68,8,Met,3.7,No,Portal,User Error,May 2024,2024
TKT023156,2024-05-11,CUST00847,IT,Simran Kaur,Access & Permissions,Account Lock,Low,Resolved,2.14,8,Met,5.0,No,Phone,Network Issue,May 2024,2024
TKT029286,2024-05-11,CUST03587,Sales,Neha Gupta,Hardware,Monitor,Medium,Resolved,5.6,12,Met,5.0,No,Chat,Network Issue,May 2024,2024
TKT009965,2024-05-11,CUST03712,Marketing,Simran Kaur,Network,Wi-Fi,Low,Resolved,1.07,8,Met,4.8,Yes,Phone,Hardware Failure,May 2024,2024
TKT044705,2024-05-11,CUST04688,HR,Pooja Nair,Hardware,Printer,Low,Resolved,0.82,8,Met,4.4,No,Portal,Hardware Failure,May 2024,2024
TKT030178,2024-05-11,CUST02203,Finance,Kavya Reddy,Application Support,CRM Support,Critical,Resolved,14.66,4,Breached,2.9,No,Email,Software Bug,May 2024,2024
TKT006877,2024-05-11,CUST03392,Sales,Anjali Verma,Network,VPN,Critical,Resolved,25.91,4,Breached,2.9,No,Email,Hardware Failure,May 2024,2024
TKT004090,2024-05-11,CUST03986,HR,Kavya Reddy,Access & Permissions,Password Reset,Low,Resolved,2.47,8,Met,5.0,Yes,Email,Software Bug,May 2024,2024
TKT006903,2024-05-11,CUST01817,Operations,Aditya Jain,Software,Application Error,Low,In Progress,2.11,8,Breached,3.2,No,Portal,Network Issue,May 2024,2024
TKT040695,2024-05-11,CUST00623,IT,Kavya Reddy,Network,VPN,Low,Pending,2.91,8,Met,4.7,No,Portal,Software Bug,May 2024,2024
TKT041130,2024-05-11,CUST04149,HR,Vikram Rao,Network,Wi-Fi,Low,Resolved,3.69,8,Met,3.9,No,Email,Software Bug,May 2024,2024
TKT015446,2024-05-11,CUST03853,IT,Karan Mehta,Application Support,ERP Support,Low,Resolved,1.26,8,Met,4.4,No,Phone,Hardware Failure,May 2024,2024
TKT031213,2024-05-11,CUST01559,HR,Rohan Kapoor,Application Support,CRM Support,Medium,Resolved,21.57,12,Met,3.8,No,Portal,Network Issue,May 2024,2024
TKT020721,2024-05-11,CUST00393,HR,Anjali Verma,Hardware,Monitor,Low,Resolved,0.81,8,Met,4.3,No,Phone,Access Issue,May 2024,2024
TKT023946,2024-05-11,CUST01515,Sales,Saurabh Yadav,Application Support,Database Support,Low,Resolved,2.41,8,Met,4.1,No,Chat,Access Issue,May 2024,2024
TKT008833,2024-05-11,CUST02363,HR,Pooja Nair,Application Support,ERP Support,Medium,Resolved,8.3,12,Met,4.0,No,Portal,User Error,May 2024,2024
TKT026749,2024-05-11,CUST03499,Others,Meera Iyer,Software,License Issue,Low,Resolved,1.78,8,Met,4.5,No,Portal,Access Issue,May 2024,2024
TKT038334,2024-05-11,CUST02146,HR,Neha Gupta,Hardware,Laptop/Desktop,High,Resolved,7.16,8,Met,4.0,No,Email,User Error,May 2024,2024
TKT017874,2024-05-11,CUST03319,Finance,Priya Patel,Software,License Issue,Medium,Resolved,3.41,12,Met,4.2,No,Portal,Configuration Error,May 2024,2024
TKT010610,2024-05-11,CUST04428,Sales,Rahul Joshi,Network,VPN,High,Resolved,7.59,8,Met,4.6,No,Email,Access Issue,May 2024,2024
TKT018291,2024-05-11,CUST04834,IT,Rahul Joshi,Software,License Issue,Medium,Resolved,3.32,12,Met,3.6,No,Portal,Configuration Error,May 2024,2024
TKT033989,2024-05-11,CUST02887,IT,Nikhil Patil,Hardware,Printer,High,Resolved,25.51,8,Breached,3.2,No,Phone,Access Issue,May 2024,2024
TKT003047,2024-05-11,CUST00383,Finance,Nikhil Patil,Application Support,Database Support,Medium,Resolved,5.83,12,Met,4.6,No,Email,Software Bug,May 2024,2024
TKT044247,2024-05-11,CUST03915,IT,Pooja Nair,Software,Installation,Low,Open,0.64,8,Met,4.2,No,Portal,Unknown,May 2024,2024
TKT010647,2024-05-11,CUST01825,HR,Anjali Verma,Hardware,Monitor,Low,Resolved,1.32,8,Met,4.1,No,Chat,Unknown,May 2024,2024
TKT013912,2024-05-11,CUST01866,Operations,Kavya Reddy,Hardware,Laptop/Desktop,Medium,Resolved,5.19,12,Met,4.2,No,Email,Access Issue,May 2024,2024
TKT023296,2024-05-11,CUST04527,Operations,Sneha Desai,Network,Slow Network,Medium,Open,16.52,12,Breached,3.4,No,Email,Network Issue,May 2024,2024
TKT003367,2024-05-11,CUST03236,HR,Amit Singh,Access & Permissions,Role Access,Medium,Resolved,2.73,12,Met,3.5,No,Portal,Configuration Error,May 2024,2024
TKT011482,2024-05-11,CUST04643,Operations,Kavya Reddy,Software,Update/Upgrade,Medium,Resolved,3.36,12,Breached,3.3,No,Email,User Error,May 2024,2024
TKT021201,2024-05-11,CUST00997,Others,Rohan Kapoor,Software,Update/Upgrade,Medium,Resolved,3.44,12,Met,4.0,No,Portal,Software Bug,May 2024,2024
TKT043287,2024-05-11,CUST04101,HR,Rahul Joshi,Access & Permissions,Password Reset,Medium,Resolved,8.57,12,Met,4.5,No,Portal,Network Issue,May 2024,2024
TKT028102,2024-05-11,CUST04224,Others,Aarav Sharma,Application Support,Email Support,Low,Pending,2.5,8,Met,4.3,No,Portal,Unknown,May 2024,2024
TKT048366,2024-05-11,CUST04618,HR,Isha Malhotra,Application Support,Database Support,Low,Resolved,2.27,8,Met,4.2,No,Portal,Access Issue,May 2024,2024
TKT017554,2024-05-11,CUST02778,Operations,Simran Kaur,Access & Permissions,Permission Change,Low,Resolved,1.25,8,Met,4.4,No,Email,User Error,May 2024,2024
TKT035785,2024-05-11,CUST00069,HR,Pooja Nair,Hardware,Printer,Low,Resolved,1.0,8,Met,5.0,No,Email,Network Issue,May 2024,2024
TKT023394,2024-05-11,CUST03442,Sales,Nikhil Patil,Network,Connectivity,Low,Resolved,1.63,8,Met,4.5,No,Email,Network Issue,May 2024,2024
TKT039498,2024-05-11,CUST00409,IT,Amit Singh,Hardware,Laptop/Desktop,Medium,Resolved,2.39,12,Met,3.7,No,Portal,Software Bug,May 2024,2024
TKT010867,2024-05-11,CUST00670,Marketing,Neha Gupta,Network,Wi-Fi,Medium,Resolved,4.91,12,Met,3.8,No,Portal,User Error,May 2024,2024
TKT000109,2024-05-11,CUST01503,IT,Nikhil Patil,Hardware,Printer,Low,Resolved,4.59,8,Met,4.4,No,Portal,Software Bug,May 2024,2024
TKT031578,2024-05-11,CUST03219,IT,Pooja Nair,Application Support,Database Support,Low,Resolved,1.58,8,Met,5.0,No,Portal,Access Issue,May 2024,2024
TKT004058,2024-05-11,CUST03623,IT,Isha Malhotra,Software,Update/Upgrade,Medium,Resolved,1.65,12,Met,3.9,No,Phone,Configuration Error,May 2024,2024
TKT020577,2024-05-11,CUST02086,IT,Neha Gupta,Application Support,ERP Support,Medium,In Progress,5.33,12,Met,4.9,Yes,Portal,Unknown,May 2024,2024
TKT005759,2024-05-11,CUST01368,Sales,Priya Patel,Software,Update/Upgrade,Low,Resolved,1.34,8,Met,4.1,No,Email,Software Bug,May 2024,2024
TKT045906,2024-05-11,CUST02608,IT,Aarav Sharma,Access & Permissions,Password Reset,Low,Resolved,1.69,8,Met,4.1,No,Portal,Access Issue,May 2024,2024
TKT048070,2024-05-11,CUST01813,IT,Isha Malhotra,Software,Installation,High,Resolved,8.27,8,Breached,3.2,No,Portal,Unknown,May 2024,2024
TKT025055,2024-05-11,CUST04128,Sales,Karan Mehta,Software,Application Error,Low,Resolved,2.48,8,Met,3.5,No,Phone,Hardware Failure,May 2024,2024
TKT001849,2024-05-11,CUST00354,IT,Saurabh Yadav,Software,Installation,Low,Resolved,1.34,8,Met,5.0,No,Phone,Hardware Failure,May 2024,2024
TKT047003,2024-05-11,CUST03476,Sales,Rahul Joshi,Network,Slow Network,Medium,Resolved,4.23,12,Met,4.8,No,Email,Access Issue,May 2024,2024
TKT019027,2024-05-11,CUST04195,Sales,Rohan Kapoor,Software,License Issue,Low,In Progress,1.95,8,Met,4.5,No,Portal,Configuration Error,May 2024,2024
TKT041496,2024-05-11,CUST04197,HR,Arjun Shah,Software,License Issue,Critical,Pending,15.51,4,Breached,3.1,No,Portal,Network Issue,May 2024,2024
TKT021444,2024-05-11,CUST03769,HR,Vikram Rao,Hardware,Peripheral,High,Resolved,11.96,8,Breached,4.3,No,Phone,Network Issue,May 2024,2024
TKT000091,2024-05-11,CUST01123,Others,Aarav Sharma,Hardware,Laptop/Desktop,Medium,Open,2.47,12,Breached,4.0,No,Email,Hardware Failure,May 2024,2024
TKT004403,2024-05-11,CUST00606,IT,Aarav Sharma,Software,Update/Upgrade,Medium,Resolved,5.28,12,Met,4.5,No,Portal,Configuration Error,May 2024,2024
TKT020393,2024-05-11,CUST00317,Operations,Pooja Nair,Software,Installation,Medium,Resolved,3.33,12,Met,4.5,No,Portal,Network Issue,May 2024,2024
TKT015054,2024-05-11,CUST04945,Finance,Rahul Joshi,Hardware,Laptop/Desktop,Medium,Resolved,4.16,12,Met,4.4,Yes,Email,Access Issue,May 2024,2024
TKT027609,2024-05-11,CUST01878,Finance,Amit Singh,Application Support,ERP Support,Medium,Resolved,4.12,12,Met,4.3,No,Portal,Network Issue,May 2024,2024
TKT049726,2024-05-11,CUST04109,Marketing,Nikhil Patil,Software,Update/Upgrade,Low,Resolved,1.96,8,Met,4.7,No,Phone,Software Bug,May 2024,2024
TKT022390,2024-05-11,CUST02263,HR,Priya Patel,Network,Wi-Fi,Low,In Progress,3.76,8,Met,4.4,No,Portal,User Error,May 2024,2024
TKT014440,2024-05-11,CUST00246,Finance,Riya Kulkarni,Access & Permissions,Permission Change,Medium,Resolved,17.15,12,Breached,3.1,No,Email,Configuration Error,May 2024,2024
TKT017453,2024-05-11,CUST00690,Others,Saurabh Yadav,Application Support,ERP Support,Low,Resolved,0.57,8,Met,4.9,No,Portal,Software Bug,May 2024,2024
TKT004336,2024-05-11,CUST03213,IT,Anjali Verma,Software,Installation,Low,Resolved,1.42,8,Met,4.5,No,Portal,Configuration Error,May 2024,2024
TKT044304,2024-05-11,CUST02285,Others,Saurabh Yadav,Software,Installation,Low,In Progress,6.22,8,Met,4.7,No,Email,Hardware Failure,May 2024,2024
TKT011895,2024-05-11,CUST01002,Finance,Arjun Shah,Software,Update/Upgrade,Medium,Resolved,2.72,12,Met,4.3,No,Phone,Software Bug,May 2024,2024
TKT033026,2024-05-11,CUST04149,Operations,Riya Kulkarni,Software,License Issue,High,Resolved,1.74,8,Met,4.8,No,Email,Access Issue,May 2024,2024
TKT028826,2024-05-11,CUST02285,IT,Karan Mehta,Network,Connectivity,Medium,Resolved,5.43,12,Met,4.1,No,Portal,Software Bug,May 2024,2024
TKT019793,2024-05-11,CUST01672,Sales,Meera Iyer,Network,VPN,Medium,Resolved,2.94,12,Met,3.6,No,Portal,Configuration Error,May 2024,2024
TKT011362,2024-05-11,CUST02148,Operations,Anjali Verma,Network,Connectivity,Medium,Resolved,2.09,12,Met,3.8,No,Portal,User Error,May 2024,2024
TKT012199,2024-05-11,CUST02745,IT,Anjali Verma,Hardware,Laptop/Desktop,High,Resolved,5.34,8,Met,3.3,No,Email,Configuration Error,May 2024,2024
TKT039930,2024-05-11,CUST03876,Finance,Rahul Joshi,Software,License Issue,Low,In Progress,2.18,8,Met,4.4,No,Phone,User Error,May 2024,2024
TKT021533,2024-05-11,CUST01806,IT,Sneha Desai,Network,VPN,Medium,Resolved,12.98,12,Met,4.4,No,Email,User Error,May 2024,2024
TKT003267,2024-05-11,CUST03009,Finance,Rohan Kapoor,Hardware,Laptop/Desktop,Medium,Resolved,2.17,12,Met,4.2,No,Email,User Error,May 2024,2024
TKT030504,2024-05-11,CUST02402,IT,Pooja Nair,Software,Application Error,Medium,Open,1.87,12,Breached,3.7,No,Portal,Hardware Failure,May 2024,2024
TKT015760,2024-05-11,CUST01246,Finance,Karan Mehta,Access & Permissions,Password Reset,High,Resolved,2.17,8,Met,4.7,No,Email,Network Issue,May 2024,2024
TKT003313,2024-05-11,CUST01748,HR,Priya Patel,Software,Update/Upgrade,Low,Open,1.2,8,Met,4.4,No,Chat,Software Bug,May 2024,2024
TKT006558,2024-05-11,CUST00671,HR,Kavya Reddy,Network,Connectivity,Critical,Resolved,15.78,4,Breached,3.4,No,Portal,Configuration Error,May 2024,2024
TKT001811,2024-05-11,CUST01959,IT,Karan Mehta,Application Support,ERP Support,Low,Resolved,1.46,8,Met,5.0,No,Chat,Hardware Failure,May 2024,2024
TKT030436,2024-05-11,CUST02117,Finance,Nikhil Patil,Hardware,Peripheral,Low,Resolved,2.24,8,Met,4.9,No,Chat,User Error,May 2024,2024
TKT003260,2024-05-11,CUST04821,Finance,Riya Kulkarni,Software,Installation,Medium,Resolved,2.94,12,Met,5.0,No,Phone,Unknown,May 2024,2024
TKT039422,2024-05-11,CUST04398,Sales,Anjali Verma,Network,Slow Network,High,Resolved,5.01,8,Met,4.9,No,Phone,Configuration Error,May 2024,2024
TKT033103,2024-05-11,CUST01000,HR,Priya Patel,Software,Update/Upgrade,High,Resolved,7.55,8,Met,3.9,No,Phone,Hardware Failure,May 2024,2024
TKT033117,2024-05-11,CUST01960,Finance,Priya Patel,Application Support,Database Support,Medium,Resolved,3.25,12,Met,4.0,No,Email,Software Bug,May 2024,2024
TKT010894,2024-05-11,CUST03253,Finance,Meera Iyer,Hardware,Peripheral,Low,Resolved,3.03,8,Met,3.5,No,Email,Hardware Failure,May 2024,2024
TKT044337,2024-05-11,CUST04233,HR,Rohan Kapoor,Application Support,CRM Support,Medium,Resolved,2.97,12,Met,3.7,No,Email,Unknown,May 2024,2024
TKT018140,2024-05-11,CUST01925,Sales,Pooja Nair,Application Support,CRM Support,Medium,Resolved,2.88,12,Met,4.5,No,Chat,Configuration Error,May 2024,2024
TKT043603,2024-05-11,CUST01844,HR,Priya Patel,Network,Connectivity,Medium,Resolved,3.13,12,Met,4.9,No,Phone,Hardware Failure,May 2024,2024
TKT003741,2024-05-11,CUST00855,Marketing,Vikram Rao,Hardware,Peripheral,High,Open,6.56,8,Met,4.4,No,Email,Software Bug,May 2024,2024
TKT048232,2024-05-11,CUST03856,Others,Saurabh Yadav,Application Support,CRM Support,High,Resolved,9.96,8,Breached,3.8,No,Chat,User Error,May 2024,2024
TKT001952,2024-05-11,CUST01016,Others,Riya Kulkarni,Software,Application Error,Medium,Resolved,1.94,12,Met,4.1,No,Phone,Hardware Failure,May 2024,2024
TKT048750,2024-05-11,CUST04145,Finance,Priya Patel,Network,VPN,Low,Open,2.71,8,Met,4.4,No,Portal,Network Issue,May 2024,2024
TKT030354,2024-05-11,CUST02615,Others,Riya Kulkarni,Software,License Issue,Low,Resolved,5.86,8,Met,4.1,No,Portal,Network Issue,May 2024,2024
TKT033660,2024-05-11,CUST02659,IT,Anjali Verma,Hardware,Peripheral,Low,Resolved,1.17,8,Met,3.9,No,Portal,Configuration Error,May 2024,2024
TKT022949,2024-05-11,CUST03831,IT,Kavya Reddy,Hardware,Printer,Critical,Resolved,15.72,4,Breached,2.6,No,Email,Software Bug,May 2024,2024
TKT000700,2024-05-11,CUST01062,Finance,Riya Kulkarni,Hardware,Laptop/Desktop,Medium,Resolved,3.16,12,Met,4.4,No,Phone,Access Issue,May 2024,2024
TKT032687,2024-05-11,CUST02742,Operations,Riya Kulkarni,Hardware,Laptop/Desktop,High,Resolved,22.24,8,Breached,3.1,No,Portal,Access Issue,May 2024,2024
TKT047221,2024-05-11,CUST01555,HR,Neha Gupta,Software,License Issue,Critical,Resolved,10.72,4,Breached,3.6,No,Phone,User Error,May 2024,2024
TKT009569,2024-05-11,CUST02927,HR,Arjun Shah,Software,Update/Upgrade,High,Resolved,3.27,8,Met,5.0,No,Portal,Network Issue,May 2024,2024
TKT045124,2024-05-11,CUST02174,Sales,Nikhil Patil,Software,License Issue,Low,Resolved,1.43,8,Met,3.9,No,Email,Software Bug,May 2024,2024
TKT041658,2024-05-11,CUST00703,Marketing,Karan Mehta,Access & Permissions,Password Reset,Low,Resolved,2.53,8,Met,5.0,No,Portal,User Error,May 2024,2024
TKT044741,2024-05-11,CUST03711,IT,Meera Iyer,Network,Wi-Fi,Medium,In Progress,3.59,12,Met,4.2,No,Portal,Software Bug,May 2024,2024
TKT030213,2024-05-11,CUST04824,Sales,Neha Gupta,Hardware,Monitor,Medium,Resolved,3.3,12,Met,3.6,No,Phone,Network Issue,May 2024,2024
TKT043007,2024-05-11,CUST01851,Sales,Saurabh Yadav,Software,Update/Upgrade,Medium,Open,1.88,12,Met,3.9,No,Portal,User Error,May 2024,2024
TKT046625,2024-05-11,CUST02346,Finance,Sneha Desai,Access & Permissions,Permission Change,Medium,Resolved,2.68,12,Met,4.3,No,Chat,User Error,May 2024,2024
TKT018858,2024-05-11,CUST01501,HR,Karan Mehta,Access & Permissions,Password Reset,Critical,Resolved,22.97,4,Breached,2.3,No,Portal,User Error,May 2024,2024
TKT017798,2024-05-11,CUST00986,Finance,Isha Malhotra,Hardware,Peripheral,Medium,Resolved,6.72,12,Met,3.6,No,Portal,Hardware Failure,May 2024,2024
TKT027010,2024-05-11,CUST00450,Others,Aarav Sharma,Software,Installation,Medium,Pending,5.43,12,Met,4.5,No,Portal,User Error,May 2024,2024
TKT026481,2024-05-11,CUST03486,Finance,Aditya Jain,Software,Update/Upgrade,Medium,Resolved,7.22,12,Met,3.3,No,Chat,Hardware Failure,May 2024,2024
TKT026502,2024-05-11,CUST04486,HR,Rahul Joshi,Access & Permissions,Role Access,Low,Resolved,1.6,8,Met,4.4,No,Chat,Hardware Failure,May 2024,2024
TKT019941,2024-05-11,CUST03733,IT,Rahul Joshi,Access & Permissions,Account Lock,Low,Resolved,2.24,8,Met,4.6,No,Chat,Software Bug,May 2024,2024
TKT014150,2024-05-11,CUST01675,IT,Nikhil Patil,Software,Installation,Medium,Open,10.46,12,Met,3.3,No,Portal,Configuration Error,May 2024,2024
TKT003149,2024-05-11,CUST02370,IT,Kavya Reddy,Hardware,Printer,High,Resolved,29.26,8,Breached,3.3,No,Phone,Unknown,May 2024,2024
TKT043567,2024-05-11,CUST01619,IT,Isha Malhotra,Software,Update/Upgrade,Medium,Resolved,2.37,12,Met,4.4,Yes,Email,Network Issue,May 2024,2024
TKT048985,2024-05-11,CUST00680,Sales,Karan Mehta,Hardware,Printer,Medium,Resolved,7.45,12,Met,4.4,No,Email,Access Issue,May 2024,2024
TKT049556,2024-05-11,CUST02080,Sales,Sneha Desai,Software,Installation,Low,Resolved,3.01,8,Met,4.9,No,Phone,Access Issue,May 2024,2024
TKT028746,2024-05-12,CUST04598,Marketing,Meera Iyer,Hardware,Printer,Medium,Resolved,5.41,12,Met,4.1,No,Chat,Hardware Failure,May 2024,2024
TKT042371,2024-05-12,CUST01753,Others,Simran Kaur,Hardware,Laptop/Desktop,Critical,Resolved,38.89,4,Breached,1.9,No,Email,Software Bug,May 2024,2024
TKT002513,2024-05-12,CUST04315,HR,Meera Iyer,Application Support,Email Support,Low,Resolved,2.62,8,Met,4.4,No,Chat,User Error,May 2024,2024
TKT001052,2024-05-12,CUST04204,IT,Kavya Reddy,Software,License Issue,Medium,Resolved,13.14,12,Breached,3.6,No,Email,User Error,May 2024,2024
TKT002511,2024-05-12,CUST03927,Operations,Neha Gupta,Access & Permissions,Password Reset,Critical,Resolved,10.03,4,Breached,2.3,No,Chat,User Error,May 2024,2024
TKT015629,2024-05-12,CUST04778,Others,Riya Kulkarni,Software,License Issue,Low,Resolved,1.21,8,Met,3.6,No,Email,Software Bug,May 2024,2024
TKT044985,2024-05-12,CUST02542,Marketing,Sneha Desai,Application Support,Email Support,Medium,Resolved,4.43,12,Met,4.3,No,Chat,Configuration Error,May 2024,2024
TKT040513,2024-05-12,CUST04785,Marketing,Meera Iyer,Software,Application Error,Medium,Resolved,3.22,12,Met,4.4,No,Email,Hardware Failure,May 2024,2024
TKT008779,2024-05-12,CUST04590,Others,Rohan Kapoor,Software,Installation,Low,Resolved,1.69,8,Met,4.4,No,Portal,Hardware Failure,May 2024,2024
TKT021750,2024-05-12,CUST00867,Operations,Aditya Jain,Software,Installation,Medium,Resolved,7.2,12,Met,4.4,No,Portal,User Error,May 2024,2024
TKT001077,2024-05-12,CUST01481,IT,Pooja Nair,Application Support,ERP Support,Medium,Open,5.88,12,Met,3.7,Yes,Email,Unknown,May 2024,2024
TKT042186,2024-05-12,CUST04587,HR,Meera Iyer,Access & Permissions,Account Lock,Medium,Resolved,8.09,12,Met,4.1,No,Chat,Unknown,May 2024,2024
